ｃｃｈｏａ,-1,-1,509.0,名詞,一般,*,*,*,*,ｃｃｈｏａ,ッチョアー,ッチョアー,0/4,C0
ｃｃｈｏｉ,-1,-1,509.0,名詞,一般,*,*,*,*,ｃｃｈｏｉ,ッチョイー,ッチョイー,0/4,C0
ｃｃｈｏｕ,-1,-1,509.0,名詞,一般,*,*,*,*,ｃｃｈｏｕ,ッチョウー,ッチョウー,0/4,C0
ｃｃｈｏｅ,-1,-1,509.0,名詞,一般,*,*,*,*,ｃｃｈｏｅ,ッチョエー,ッチョエー,0/4,C0
ｃｃｈｏｏ,-1,-1,509.0,名詞,一般,*,*,*,*,ｃｃｈｏｏ,ッチョオー,ッチョオー,0/4,C0
ａｃｃｈｏ,-1,-1,509.5,名詞,一般,*,*,*,*,ａｃｃｈｏ,アッチョー,アッチョー,0/4,C0
ｉｃｃｈｏ,-1,-1,509.5,名詞,一般,*,*,*,*,ｉｃｃｈｏ,イッチョー,イッチョー,0/4,C0
ｕｃｃｈｏ,-1,-1,509.5,名詞,一般,*,*,*,*,ｕｃｃｈｏ,ウッチョー,ウッチョー,0/4,C0
ｅｃｃｈｏ,-1,-1,509.5,名詞,一般,*,*,*,*,ｅｃｃｈｏ,エッチョー,エッチョー,0/4,C0
ｏｃｃｈｏ,-1,-1,509.5,名詞,一般,*,*,*,*,ｏｃｃｈｏ,オッチョー,オッチョー,0/4,C0
ｄｄａａ,-1,-1,510.0,名詞,一般,*,*,*,*,ｄｄａａ,ッダアー,ッダアー,0/4,C0
ｄｄａｉ,-1,-1,510.0,名詞,一般,*,*,*,*,ｄｄａｉ,ッダイー,ッダイー,0/4,C0
ｄｄａｕ,-1,-1,510.0,名詞,一般,*,*,*,*,ｄｄａｕ,ッダウー,ッダウー,0/4,C0
ｄｄａｅ,-1,-1,510.0,名詞,一般,*,*,*,*,ｄｄａｅ,ッダエー,ッダエー,0/4,C0
ｄｄａｏ,-1,-1,510.0,名詞,一般,*,*,*,*,ｄｄａｏ,ッダオー,ッダオー,0/4,C0
ａｄｄａ,-1,-1,510.5,名詞,一般,*,*,*,*,ａｄｄａ,アッダー,アッダー,0/4,C0
ｉｄｄａ,-1,-1,510.5,名詞,一般,*,*,*,*,ｉｄｄａ,イッダー,イッダー,0/4,C0
ｕｄｄａ,-1,-1,510.5,名詞,一般,*,*,*,*,ｕｄｄａ,ウッダー,ウッダー,0/4,C0
ｅｄｄａ,-1,-1,510.5,名詞,一般,*,*,*,*,ｅｄｄａ,エッダー,エッダー,0/4,C0
ｏｄｄａ,-1,-1,510.5,名詞,一般,*,*,*,*,ｏｄｄａ,オッダー,オッダー,0/4,C0
ｄｄｉａ,-1,-1,511.0,名詞,一般,*,*,*,*,ｄｄｉａ,ッジアー,ッジアー,0/4,C0
ｄｄｉｉ,-1,-1,511.0,名詞,一般,*,*,*,*,ｄｄｉｉ,ッジイー,ッジイー,0/4,C0
ｄｄｉｕ,-1,-1,511.0,名詞,一般,*,*,*,*,ｄｄｉｕ,ッジウー,ッジウー,0/4,C0
ｄｄｉｅ,-1,-1,511.0,名詞,一般,*,*,*,*,ｄｄｉｅ,ッジエー,ッジエー,0/4,C0
ｄｄｉｏ,-1,-1,511.0,名詞,一般,*,*,*,*,ｄｄｉｏ,ッジオー,ッジオー,0/4,C0
ａｄｄｉ,-1,-1,511.5,名詞,一般,*,*,*,*,ａｄｄｉ,アッジー,アッジー,0/4,C0
ｉｄｄｉ,-1,-1,511.5,名詞,一般,*,*,*,*,ｉｄｄｉ,イッジー,イッジー,0/4,C0
ｕｄｄｉ,-1,-1,511.5,名詞,一般,*,*,*,*,ｕｄｄｉ,ウッジー,ウッジー,0/4,C0
ｅｄｄｉ,-1,-1,511.5,名詞,一般,*,*,*,*,ｅｄｄｉ,エッジー,エッジー,0/4,C0
ｏｄｄｉ,-1,-1,511.5,名詞,一般,*,*,*,*,ｏｄｄｉ,オッジー,オッジー,0/4,C0
ｄｄｕａ,-1,-1,512.0,名詞,一般,*,*,*,*,ｄｄｕａ,ッヅアー,ッヅアー,0/4,C0
ｄｄｕｉ,-1,-1,512.0,名詞,一般,*,*,*,*,ｄｄｕｉ,ッヅイー,ッヅイー,0/4,C0
ｄｄｕｕ,-1,-1,512.0,名詞,一般,*,*,*,*,ｄｄｕｕ,ッヅウー,ッヅウー,0/4,C0
ｄｄｕｅ,-1,-1,512.0,名詞,一般,*,*,*,*,ｄｄｕｅ,ッヅエー,ッヅエー,0/4,C0
ｄｄｕｏ,-1,-1,512.0,名詞,一般,*,*,*,*,ｄｄｕｏ,ッヅオー,ッヅオー,0/4,C0
ａｄｄｕ,-1,-1,512.5,名詞,一般,*,*,*,*,ａｄｄｕ,アッヅー,アッヅー,0/4,C0
ｉｄｄｕ,-1,-1,512.5,名詞,一般,*,*,*,*,ｉｄｄｕ,イッヅー,イッヅー,0/4,C0
ｕｄｄｕ,-1,-1,512.5,名詞,一般,*,*,*,*,ｕｄｄｕ,ウッヅー,ウッヅー,0/4,C0
ｅｄｄｕ,-1,-1,512.5,名詞,一般,*,*,*,*,ｅｄｄｕ,エッヅー,エッヅー,0/4,C0
ｏｄｄｕ,-1,-1,512.5,名詞,一般,*,*,*,*,ｏｄｄｕ,オッヅー,オッヅー,0/4,C0
ｄｄｅａ,-1,-1,513.0,名詞,一般,*,*,*,*,ｄｄｅａ,ッデアー,ッデアー,0/4,C0
ｄｄｅｉ,-1,-1,513.0,名詞,一般,*,*,*,*,ｄｄｅｉ,ッデイー,ッデイー,0/4,C0
ｄｄｅｕ,-1,-1,513.0,名詞,一般,*,*,*,*,ｄｄｅｕ,ッデウー,ッデウー,0/4,C0
ｄｄｅｅ,-1,-1,513.0,名詞,一般,*,*,*,*,ｄｄｅｅ,ッデエー,ッデエー,0/4,C0
ｄｄｅｏ,-1,-1,513.0,名詞,一般,*,*,*,*,ｄｄｅｏ,ッデオー,ッデオー,0/4,C0
ａｄｄｅ,-1,-1,513.5,名詞,一般,*,*,*,*,ａｄｄｅ,アッデー,アッデー,0/4,C0
ｉｄｄｅ,-1,-1,513.5,名詞,一般,*,*,*,*,ｉｄｄｅ,イッデー,イッデー,0/4,C0
ｕｄｄｅ,-1,-1,513.5,名詞,一般,*,*,*,*,ｕｄｄｅ,ウッデー,ウッデー,0/4,C0
ｅｄｄｅ,-1,-1,513.5,名詞,一般,*,*,*,*,ｅｄｄｅ,エッデー,エッデー,0/4,C0
ｏｄｄｅ,-1,-1,513.5,名詞,一般,*,*,*,*,ｏｄｄｅ,オッデー,オッデー,0/4,C0
ｄｄｏａ,-1,-1,514.0,名詞,一般,*,*,*,*,ｄｄｏａ,ッドアー,ッドアー,0/4,C0
ｄｄｏｉ,-1,-1,514.0,名詞,一般,*,*,*,*,ｄｄｏｉ,ッドイー,ッドイー,0/4,C0
ｄｄｏｕ,-1,-1,514.0,名詞,一般,*,*,*,*,ｄｄｏｕ,ッドウー,ッドウー,0/4,C0
ｄｄｏｅ,-1,-1,514.0,名詞,一般,*,*,*,*,ｄｄｏｅ,ッドエー,ッドエー,0/4,C0
ｄｄｏｏ,-1,-1,514.0,名詞,一般,*,*,*,*,ｄｄｏｏ,ッドオー,ッドオー,0/4,C0
ａｄｄｏ,-1,-1,514.5,名詞,一般,*,*,*,*,ａｄｄｏ,アッドー,アッドー,0/4,C0
ｉｄｄｏ,-1,-1,514.5,名詞,一般,*,*,*,*,ｉｄｄｏ,イッドー,イッドー,0/4,C0
ｕｄｄｏ,-1,-1,514.5,名詞,一般,*,*,*,*,ｕｄｄｏ,ウッドー,ウッドー,0/4,C0
ｅｄｄｏ,-1,-1,514.5,名詞,一般,*,*,*,*,ｅｄｄｏ,エッドー,エッドー,0/4,C0
ｏｄｄｏ,-1,-1,514.5,名詞,一般,*,*,*,*,ｏｄｄｏ,オッドー,オッドー,0/4,C0
ｆｆａａ,-1,-1,515.0,名詞,一般,*,*,*,*,ｆｆａａ,ッファアー,ッファアー,0/4,C0
ｆｆａｉ,-1,-1,515.0,名詞,一般,*,*,*,*,ｆｆａｉ,ッファイー,ッファイー,0/4,C0
ｆｆａｕ,-1,-1,515.0,名詞,一般,*,*,*,*,ｆｆａｕ,ッファウー,ッファウー,0/4,C0
ｆｆａｅ,-1,-1,515.0,名詞,一般,*,*,*,*,ｆｆａｅ,ッファエー,ッファエー,0/4,C0
ｆｆａｏ,-1,-1,515.0,名詞,一般,*,*,*,*,ｆｆａｏ,ッファオー,ッファオー,0/4,C0
ａｆｆａ,-1,-1,515.5,名詞,一般,*,*,*,*,ａｆｆａ,アッファー,アッファー,0/4,C0
ｉｆｆａ,-1,-1,515.5,名詞,一般,*,*,*,*,ｉｆｆａ,イッファー,イッファー,0/4,C0
ｕｆｆａ,-1,-1,515.5,名詞,一般,*,*,*,*,ｕｆｆａ,ウッファー,ウッファー,0/4,C0
ｅｆｆａ,-1,-1,515.5,名詞,一般,*,*,*,*,ｅｆｆａ,エッファー,エッファー,0/4,C0
ｏｆｆａ,-1,-1,515.5,名詞,一般,*,*,*,*,ｏｆｆａ,オッファー,オッファー,0/4,C0
ｆｆｉａ,-1,-1,516.0,名詞,一般,*,*,*,*,ｆｆｉａ,ッフィアー,ッフィアー,0/4,C0
ｆｆｉｉ,-1,-1,516.0,名詞,一般,*,*,*,*,ｆｆｉｉ,ッフィイー,ッフィイー,0/4,C0
ｆｆｉｕ,-1,-1,516.0,名詞,一般,*,*,*,*,ｆｆｉｕ,ッフィウー,ッフィウー,0/4,C0
ｆｆｉｅ,-1,-1,516.0,名詞,一般,*,*,*,*,ｆｆｉｅ,ッフィエー,ッフィエー,0/4,C0
ｆｆｉｏ,-1,-1,516.0,名詞,一般,*,*,*,*,ｆｆｉｏ,ッフィオー,ッフィオー,0/4,C0
ａｆｆｉ,-1,-1,516.5,名詞,一般,*,*,*,*,ａｆｆｉ,アッフィー,アッフィー,0/4,C0
ｉｆｆｉ,-1,-1,516.5,名詞,一般,*,*,*,*,ｉｆｆｉ,イッフィー,イッフィー,0/4,C0
ｕｆｆｉ,-1,-1,516.5,名詞,一般,*,*,*,*,ｕｆｆｉ,ウッフィー,ウッフィー,0/4,C0
ｅｆｆｉ,-1,-1,516.5,名詞,一般,*,*,*,*,ｅｆｆｉ,エッフィー,エッフィー,0/4,C0
ｏｆｆｉ,-1,-1,516.5,名詞,一般,*,*,*,*,ｏｆｆｉ,オッフィー,オッフィー,0/4,C0
ｆｆｕａ,-1,-1,517.0,名詞,一般,*,*,*,*,ｆｆｕａ,ッフアー,ッフアー,0/4,C0
ｆｆｕｉ,-1,-1,517.0,名詞,一般,*,*,*,*,ｆｆｕｉ,ッフイー,ッフイー,0/4,C0
ｆｆｕｕ,-1,-1,517.0,名詞,一般,*,*,*,*,ｆｆｕｕ,ッフウー,ッフウー,0/4,C0
ｆｆｕｅ,-1,-1,517.0,名詞,一般,*,*,*,*,ｆｆｕｅ,ッフエー,ッフエー,0/4,C0
ｆｆｕｏ,-1,-1,517.0,名詞,一般,*,*,*,*,ｆｆｕｏ,ッフオー,ッフオー,0/4,C0
ａｆｆｕ,-1,-1,517.5,名詞,一般,*,*,*,*,ａｆｆｕ,アッフー,アッフー,0/4,C0
ｉｆｆｕ,-1,-1,517.5,名詞,一般,*,*,*,*,ｉｆｆｕ,イッフー,イッフー,0/4,C0
ｕｆｆｕ,-1,-1,517.5,名詞,一般,*,*,*,*,ｕｆｆｕ,ウッフー,ウッフー,0/4,C0
ｅｆｆｕ,-1,-1,517.5,名詞,一般,*,*,*,*,ｅｆｆｕ,エッフー,エッフー,0/4,C0
ｏｆｆｕ,-1,-1,517.5,名詞,一般,*,*,*,*,ｏｆｆｕ,オッフー,オッフー,0/4,C0
ｆｆｅａ,-1,-1,518.0,名詞,一般,*,*,*,*,ｆｆｅａ,ッフェアー,ッフェアー,0/4,C0
ｆｆｅｉ,-1,-1,518.0,名詞,一般,*,*,*,*,ｆｆｅｉ,ッフェイー,ッフェイー,0/4,C0
ｆｆｅｕ,-1,-1,518.0,名詞,一般,*,*,*,*,ｆｆｅｕ,ッフェウー,ッフェウー,0/4,C0
ｆｆｅｅ,-1,-1,518.0,名詞,一般,*,*,*,*,ｆｆｅｅ,ッフェエー,ッフェエー,0/4,C0
ｆｆｅｏ,-1,-1,518.0,名詞,一般,*,*,*,*,ｆｆｅｏ,ッフェオー,ッフェオー,0/4,C0
ａｆｆｅ,-1,-1,518.5,名詞,一般,*,*,*,*,ａｆｆｅ,アッフェー,アッフェー,0/4,C0
ｉｆｆｅ,-1,-1,518.5,名詞,一般,*,*,*,*,ｉｆｆｅ,イッフェー,イッフェー,0/4,C0
ｕｆｆｅ,-1,-1,518.5,名詞,一般,*,*,*,*,ｕｆｆｅ,ウッフェー,ウッフェー,0/4,C0
ｅｆｆｅ,-1,-1,518.5,名詞,一般,*,*,*,*,ｅｆｆｅ,エッフェー,エッフェー,0/4,C0
ｏｆｆｅ,-1,-1,518.5,名詞,一般,*,*,*,*,ｏｆｆｅ,オッフェー,オッフェー,0/4,C0
ｆｆｏａ,-1,-1,519.0,名詞,一般,*,*,*,*,ｆｆｏａ,ッフォアー,ッフォアー,0/4,C0
ｆｆｏｉ,-1,-1,519.0,名詞,一般,*,*,*,*,ｆｆｏｉ,ッフォイー,ッフォイー,0/4,C0
ｆｆｏｕ,-1,-1,519.0,名詞,一般,*,*,*,*,ｆｆｏｕ,ッフォウー,ッフォウー,0/4,C0
ｆｆｏｅ,-1,-1,519.0,名詞,一般,*,*,*,*,ｆｆｏｅ,ッフォエー,ッフォエー,0/4,C0
ｆｆｏｏ,-1,-1,519.0,名詞,一般,*,*,*,*,ｆｆｏｏ,ッフォオー,ッフォオー,0/4,C0
ａｆｆｏ,-1,-1,519.5,名詞,一般,*,*,*,*,ａｆｆｏ,アッフォー,アッフォー,0/4,C0
ｉｆｆｏ,-1,-1,519.5,名詞,一般,*,*,*,*,ｉｆｆｏ,イッフォー,イッフォー,0/4,C0
ｕｆｆｏ,-1,-1,519.5,名詞,一般,*,*,*,*,ｕｆｆｏ,ウッフォー,ウッフォー,0/4,C0
ｅｆｆｏ,-1,-1,519.5,名詞,一般,*,*,*,*,ｅｆｆｏ,エッフォー,エッフォー,0/4,C0
ｏｆｆｏ,-1,-1,519.5,名詞,一般,*,*,*,*,ｏｆｆｏ,オッフォー,オッフォー,0/4,C0
ｇｇａａ,-1,-1,520.0,名詞,一般,*,*,*,*,ｇｇａａ,ッガアー,ッガアー,0/4,C0
ｇｇａｉ,-1,-1,520.0,名詞,一般,*,*,*,*,ｇｇａｉ,ッガイー,ッガイー,0/4,C0
ｇｇａｕ,-1,-1,520.0,名詞,一般,*,*,*,*,ｇｇａｕ,ッガウー,ッガウー,0/4,C0
ｇｇａｅ,-1,-1,520.0,名詞,一般,*,*,*,*,ｇｇａｅ,ッガエー,ッガエー,0/4,C0
ｇｇａｏ,-1,-1,520.0,名詞,一般,*,*,*,*,ｇｇａｏ,ッガオー,ッガオー,0/4,C0
ａｇｇａ,-1,-1,520.5,名詞,一般,*,*,*,*,ａｇｇａ,アッガー,アッガー,0/4,C0
ｉｇｇａ,-1,-1,520.5,名詞,一般,*,*,*,*,ｉｇｇａ,イッガー,イッガー,0/4,C0
ｕｇｇａ,-1,-1,520.5,名詞,一般,*,*,*,*,ｕｇｇａ,ウッガー,ウッガー,0/4,C0
ｅｇｇａ,-1,-1,520.5,名詞,一般,*,*,*,*,ｅｇｇａ,エッガー,エッガー,0/4,C0
ｏｇｇａ,-1,-1,520.5,名詞,一般,*,*,*,*,ｏｇｇａ,オッガー,オッガー,0/4,C0
ｇｇｉａ,-1,-1,521.0,名詞,一般,*,*,*,*,ｇｇｉａ,ッギアー,ッギアー,0/4,C0
ｇｇｉｉ,-1,-1,521.0,名詞,一般,*,*,*,*,ｇｇｉｉ,ッギイー,ッギイー,0/4,C0
