透徹る,-1,-1,1000,名詞,一般,*,*,*,*,透徹る,スキトオル,スキトオル,3/5,C0
八日,-1,-1,1000,名詞,一般,*,*,*,*,八日,ヨーカ,ヨーカ,0/3,C0
何百,-1,-1,1000,名詞,一般,*,*,*,*,何百,ナンビャク,ナンビャク,1/4,C0
十日,-1,-1,1000,名詞,一般,*,*,*,*,十日,トオカ,トオカ,0/3,C0
ちゅうりっぷ,-1,-1,1000,名詞,一般,*,*,*,*,ちゅうりっぷ,チューリップ,チューリップ,1/5,C0
きゃりーぱみゅぱみゅ,-1,-1,1000,名詞,一般,*,*,*,*,きゃりーぱみゅぱみゅ,キャリーパミュパミュ,キャリーパミュパミュ,4/7,C0
１月,-1,-1,1000,名詞,一般,*,*,*,*,１月,イチガツ,イチガツ,2/4,C0,1ガツ
２月,-1,-1,1000,名詞,一般,*,*,*,*,２月,ニガツ,ニガツ,1/3,C0,2ガツ
３月,-1,-1,1000,名詞,一般,*,*,*,*,３月,サンガツ,サンガツ,1/4,C0,3ガツ
４月,-1,-1,1000,名詞,一般,*,*,*,*,４月,シガツ,シガツ,1/3,C0,4ガツ
５月,-1,-1,1000,名詞,一般,*,*,*,*,５月,ゴガツ,ゴガツ,1/3,C0,5ガツ
６月,-1,-1,1000,名詞,一般,*,*,*,*,６月,ロクガツ,ロクガツ,2/4,C0,6ガツ
７月,-1,-1,1000,名詞,一般,*,*,*,*,７月,シチガツ,シチガツ,2/4,C0,7ガツ
８月,-1,-1,1000,名詞,一般,*,*,*,*,８月,ハチガツ,ハチガツ,2/4,C0,8ガツ
９月,-1,-1,1000,名詞,一般,*,*,*,*,９月,クガツ,クガツ,1/3,C0,9ガツ
１０月,-1,-1,1000,名詞,一般,*,*,*,*,１０月,ジューガツ,ジューガツ,1/4,C0,10ガツ
１１月,-1,-1,1000,名詞,一般,*,*,*,*,１１月,ジューイチガツ,ジューイチガツ,4/6,C0,11ガツ
１２月,-1,-1,1000,名詞,一般,*,*,*,*,１２月,ジューニガツ,ジューニガツ,3/5,C0,12ガツ
為おおせる,-1,-1,1000,名詞,一般,*,*,*,*,為おおせる,シオオセル,シオオセル,4/5,C0
砂利道,-1,-1,1000,名詞,一般,*,*,*,*,砂利道,ジャリミチ,ジャリミチ,2/4,C0
少しずつ,-1,-1,1000,名詞,一般,*,*,*,*,少しずつ,スコシズツ,スコシズツ,4/5,C0
まづ,-1,-1,1000,名詞,一般,*,*,*,*,まづ,マズ,マズ,1/2,C0
一つづつ,-1,-1,1000,名詞,一般,*,*,*,*,一つづつ,ヒトツズツ,ヒトツズツ,4/5,C0
大きう,-1,-1,1000,名詞,一般,*,*,*,*,大きう,オオキュー,オオキュー,1/4,C0
うれしう,-1,-1,1000,名詞,一般,*,*,*,*,うれしう,ウレシュー,ウレシュー,2/4,C0
みづうみ,-1,-1,1000,名詞,一般,*,*,*,*,みづうみ,ミズウミ,ミズウミ,2/4,C0
もみぢ,-1,-1,1000,名詞,一般,*,*,*,*,もみぢ,モミジ,モミジ,1/3,C0
ヴァイオリン,-1,-1,1000,名詞,一般,*,*,*,*,ヴァイオリン,バイオリン,バイオリン,0/5,C0,ヴァイオリン
ヴィタミン,-1,-1,1000,名詞,一般,*,*,*,*,ヴィタミン,ビタミン,ビタミン,1/4,C0,ヴィタミン
ラヂオ,-1,-1,1000,名詞,一般,*,*,*,*,ラヂオ,ラジオ,ラジオ,1/3,C0
ヂャケット,-1,-1,1000,名詞,一般,*,*,*,*,ヂャケット,ジャケット,ジャケット,1/4,C0
ウヰスキー,-1,-1,1000,名詞,一般,*,*,*,*,ウヰスキー,ウイスキー,ウイスキー,1/5,C0
スヰフト,-1,-1,1000,名詞,一般,*,*,*,*,スヰフト,スイフト,スイフト,1/4,C0
ヱルテル,-1,-1,1000,名詞,一般,*,*,*,*,ヱルテル,ウェルテル,ウェルテル,1/4,C0
ヲルポール,-1,-1,1000,名詞,一般,*,*,*,*,ヲルポール,ウォルポール,ウォルポール,1/5,C0
ヘリコプタア,-1,-1,1000,名詞,一般,*,*,*,*,ヘリコプタア,ヘリコプター,ヘリコプター,1/6,C0
ちゅうりっぷ,-1,-1,1000,名詞,一般,*,*,*,*,ちゅうりっぷ,チューリップ,チューリップ,1/5,C0
おみやぁさん,-1,-1,1000,名詞,一般,*,*,*,*,おみやぁさん,オミャアサン,オミャアサン,2/5,C0
先生ぇさまぁ,-1,-1,1000,名詞,一般,*,*,*,*,先生ぇさまぁ,センセエサマア,センセエサマア,0/7,C0
おとゥ,-1,-1,1000,名詞,一般,*,*,*,*,おとゥ,オトー,オトー,2/3,C0
ヂェスチャー,-1,-1,1000,名詞,一般,*,*,*,*,ヂェスチャー,ジェスチャー,ジェスチャー,1/3,C0
ヒァーッ,-1,-1,1000,名詞,一般,*,*,*,*,ヒァーッ,ヒャーッ,ヒャーッ,1/3,C0
東井,-1,-1,1000,名詞,一般,*,*,*,*,東井,トーイ,トーイ,1/3,C0
みやこをどり,-1,-1,1000,名詞,一般,*,*,*,*,みやこをどり,ミヤコオドリ,ミヤコオドリ,4/6,C0,ミヤコ オドリ
をりがみ,-1,-1,1000,名詞,一般,*,*,*,*,をりがみ,オリガミ,オリガミ,2/4,C0
きゃ,-1,-1,15000,記号,一般,*,*,*,*,きゃ,キャ,キャ,1/1,C0
きゅ,-1,-1,15000,記号,一般,*,*,*,*,きゅ,キュ,キュ,1/1,C0
きょ,-1,-1,15000,記号,一般,*,*,*,*,きょ,キョ,キョ,1/1,C0
しゃ,-1,-1,15000,記号,一般,*,*,*,*,しゃ,シャ,シャ,1/1,C0
しゅ,-1,-1,15000,記号,一般,*,*,*,*,しゅ,シュ,シュ,1/1,C0
しょ,-1,-1,15000,記号,一般,*,*,*,*,しょ,ショ,ショ,1/1,C0
ちゃ,-1,-1,15000,記号,一般,*,*,*,*,ちゃ,チャ,チャ,1/1,C0
ちゅ,-1,-1,15000,記号,一般,*,*,*,*,ちゅ,チュ,チュ,1/1,C0
ちょ,-1,-1,15000,記号,一般,*,*,*,*,ちょ,チョ,チョ,1/1,C0
にゃ,-1,-1,15000,記号,一般,*,*,*,*,にゃ,ニャ,ニャ,1/1,C0
にゅ,-1,-1,15000,記号,一般,*,*,*,*,にゅ,ニュ,ニュ,1/1,C0
にょ,-1,-1,15000,記号,一般,*,*,*,*,にょ,ニョ,ニョ,1/1,C0
ひゃ,-1,-1,15000,記号,一般,*,*,*,*,ひゃ,ヒャ,ヒャ,1/1,C0
ひゅ,-1,-1,15000,記号,一般,*,*,*,*,ひゅ,ヒュ,ヒュ,1/1,C0
ひょ,-1,-1,15000,記号,一般,*,*,*,*,ひょ,ヒョ,ヒョ,1/1,C0
みゃ,-1,-1,15000,記号,一般,*,*,*,*,みゃ,ミャ,ミャ,1/1,C0
みゅ,-1,-1,15000,記号,一般,*,*,*,*,みゅ,ミュ,ミュ,1/1,C0
みょ,-1,-1,15000,記号,一般,*,*,*,*,みょ,ミョ,ミョ,1/1,C0
りゃ,-1,-1,15000,記号,一般,*,*,*,*,りゃ,リャ,リャ,1/1,C0
りゅ,-1,-1,15000,記号,一般,*,*,*,*,りゅ,リュ,リュ,1/1,C0
りょ,-1,-1,15000,記号,一般,*,*,*,*,りょ,リョ,リョ,1/1,C0
くゎ,-1,-1,15000,記号,一般,*,*,*,*,くゎ,クワ,クワ,1/1,C0
ぎゅ,-1,-1,15000,記号,一般,*,*,*,*,ぎゅ,ギュ,ギュ,1/1,C0
ぎょ,-1,-1,15000,記号,一般,*,*,*,*,ぎょ,ギョ,ギョ,1/1,C0
じゃ,-1,-1,15000,記号,一般,*,*,*,*,じゃ,ジャ,ジャ,1/1,C0
じゅ,-1,-1,15000,記号,一般,*,*,*,*,じゅ,ジュ,ジュ,1/1,C0
じょ,-1,-1,15000,記号,一般,*,*,*,*,じょ,ジョ,ジョ,1/1,C0
ぢゃ,-1,-1,15000,記号,一般,*,*,*,*,ぢゃ,ジャ,ジャ,1/1,C0
ぢゅ,-1,-1,15000,記号,一般,*,*,*,*,ぢゅ,ジュ,ジュ,1/1,C0
ぢょ,-1,-1,15000,記号,一般,*,*,*,*,ぢょ,ジョ,ジョ,1/1,C0
びゃ,-1,-1,15000,記号,一般,*,*,*,*,びゃ,ビャ,ビャ,1/1,C0
びゅ,-1,-1,15000,記号,一般,*,*,*,*,びゅ,ビュ,ビュ,1/1,C0
びょ,-1,-1,15000,記号,一般,*,*,*,*,びょ,ビョ,ビョ,1/1,C0
ぴゃ,-1,-1,15000,記号,一般,*,*,*,*,ぴゃ,ピャ,ピャ,1/1,C0
ぴゅ,-1,-1,15000,記号,一般,*,*,*,*,ぴゅ,ピュ,ピュ,1/1,C0
ぴょ,-1,-1,15000,記号,一般,*,*,*,*,ぴょ,ピョ,ピョ,1/1,C0
ぐゎ,-1,-1,15000,記号,一般,*,*,*,*,ぐゎ,グワ,グワ,1/1,C0
